id	log	W
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae	3.435720886523104	20
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae	46.63311023995319	215
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae	0.2897092786003802	15
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae	0.053194471463414314	7
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae	28.9138873707102	134
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;SC-I-84	2.2001509699914994	14
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae	0.14103987412590352	7
Bacteria;Proteobacteria;Gammaproteobacteria;CCD24;CCD24	0.9999999999999998	13
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae	3.063499608741748	6
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae	15.96571641560424	44
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae	1.0000000000000002	15
Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae	0.9999999999999996	17
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae	30.487188932181642	184
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Sedimenticolaceae	3.795284498540916	13
Bacteria;Proteobacteria;Gammaproteobacteria;Competibacterales;Competibacteraceae	1.0000000000000002	14
Bacteria;Proteobacteria;Gammaproteobacteria;D90;D90	2.2453556768671996	14
Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae	1.0	18
Bacteria;Proteobacteria;Gammaproteobacteria;EC3;EC3	0.9999999999999996	17
Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Ectothiorhodospiraceae	5.9503461260387756	14
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae	15.534036112290579	19
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae	3.534324337395515	12
Bacteria;Proteobacteria;Gammaproteobacteria;FGL7S;FGL7S	5.971959434963145	14
