Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	brent_goose	brent_goose	brent_goose	brent_goose	brent_goose	domestic_geese	domestic_geese	domestic_geese	domestic_geese	domestic_geese	domestic_swan	domestic_swan	domestic_swan	domestic_swan	domestic_swan	mute_swan	mute_swan	mute_swan	mute_swan	mute_swan
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Sanguibacteraceae	1.0	1.0	1.0	1.0	1.0	68.0	185.0	205.0	256.0	1809.0	1.0	71.0	87.0	271.0	425.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	24.0	1.0	1.0	46.0	60.0	170.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	45.0	55.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Nitriliruptorales;Nitriliruptoraceae	1.0	1.0	1.0	1.0	23.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	49.0
Bacteria;Actinobacteriota;Actinobacteria;PeM15;PeM15	1.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	32.0	41.0	1.0	1.0	1.0	1.0	134.0	1.0	1.0	11.0	39.0	47.0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae	1.0	1.0	1.0	1.0	420.0	60.0	1000.0	1187.0	1322.0	4850.0	1.0	44.0	103.0	190.0	1072.0	1.0	1.0	1.0	4.0	138.0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae	1.0	18.0	24.0	30.0	32.0	1.0	1.0	1.0	7.0	53.0	1.0	38.0	101.0	101.0	115.0	1.0	16.0	19.0	45.0	48.0
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	28.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	104.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	77.0
Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Streptosporangiaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	8.0	17.0	12.0	54.0	70.0	84.0	116.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriales_Incertae_Sedis	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae	1.0	1.0	1.0	60.0	92.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;uncultured	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0
Bacteria;Actinobacteriota;Coriobacteriia;OPB41;OPB41	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	24.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	18.0	136.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0
Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;Gaiellaceae	1.0	1.0	1.0	1.0	5.0	1.0	1.0	28.0	50.0	184.0	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured	1.0	12.0	16.0	27.0	30.0	1.0	15.0	16.0	35.0	141.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	21.0	35.0
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14	1.0	16.0	29.0	29.0	30.0	1.0	8.0	20.0	74.0	137.0	1.0	1.0	1.0	1.0	33.0	1.0	1.0	1.0	28.0	30.0
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae	1.0	1.0	1.0	1.0	1.0	1.0	38.0	42.0	65.0	69.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Actinobacteriota;__;__;__	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae	1.0	10.0	59.0	139.0	624.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	23.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes_BD2-2	1.0	1.0	7.0	8.0	28.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	9.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinilabiliaceae	1.0	1.0	5.0	8.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae	1.0	1.0	1.0	4.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae	1.0	1.0	1.0	81.0	137.0	1.0	1.0	1.0	1.0	38.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	13.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prolixibacteraceae	1.0	1.0	1.0	7.0	7.0	1.0	1.0	1.0	6.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae	1.0	1.0	1.0	18.0	74.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;SB-5	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae	1.0	1.0	1.0	9.0	17.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;__	1.0	1.0	4.0	9.0	19.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;uncultured	1.0	1.0	1.0	1.0	46.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidetes_VC2.1_Bac22;Bacteroidetes_VC2.1_Bac22	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae	1.0	1.0	1.0	1.0	1.0	1.0	81.0	132.0	159.0	400.0	1.0	8.0	14.0	25.0	110.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae	1.0	1.0	17.0	38.0	47.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	5.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Amoebophilaceae	1.0	1.0	1.0	7.0	15.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae	1.0	1.0	6.0	9.0	36.0	1.0	5.0	6.0	9.0	52.0	1.0	1.0	14.0	53.0	69.0	1.0	1.0	5.0	10.0	24.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae	1.0	1.0	1.0	1.0	1.0	1.0	10.0	44.0	124.0	149.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae	1.0	1.0	1.0	1.0	1.0	1.0	10.0	21.0	41.0	70.0	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae	1.0	1.0	1.0	1.0	1.0	1.0	10.0	21.0	55.0	61.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.0	39.0	59.0	1.0	1.0	1.0	1.0	29.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;uncultured	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae	1.0	1.0	1.0	11.0	13.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae	30.0	64.0	194.0	222.0	344.0	3.0	26.0	31.0	86.0	594.0	1.0	1.0	30.0	53.0	146.0	1.0	16.0	23.0	31.0	256.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group	1.0	1.0	1.0	7.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae	1.0	1.0	1.0	1.0	44.0	1.0	12.0	22.0	34.0	235.0	1.0	7.0	82.0	106.0	206.0	1.0	1.0	1.0	1.0	6.0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;AKYH767	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;KD3-93	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae	1.0	1.0	1.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae	1.0	1.0	1.0	1.0	1.0	1.0	14.0	56.0	105.0	294.0	6.0	9.0	105.0	134.0	219.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS_17	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;__;__	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Kapabacteria;Kapabacteriales;Kapabacteriales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
